Id_bien;No_voie;Type_voie;Voie;Total_piece;Surface_carrez;Surface_total;Type_local;Id_commune
9441A26023;106;RUE;MOLIERE;2;44.45;45;Appartement;3028
9441AB22926;27;RUE;CARNOT;2;45.07;44;Appartement;3028
9441L1672;13;RUE;MARCEAU;2;26;26;Appartement;3028
9441AC415;14;RUE;VEROLLOT;2;32.64;33;Appartement;3028
9441P11914;13;RUE;JEAN LE GALLEU;2;31.9;32;Appartement;3028
9441AC12101;26;RUE;HENRI MARTIN;2;38.12;39;Appartement;3028
9441I568;14;RUE;CHRISTOPHE COLOMB;2;34.07;40;Appartement;3028
9441U12318;17;RUE;BARBES;2;37.14;22;Appartement;3028
9441AL3325;9;RUE;KLEBER;2;28.76;28;Appartement;3028
9441X123148;32;RUE;BARBES;2;36.45;35;Appartement;3028
9441M176102;61;RUE;GABRIEL PERI;2;43.34;44;Appartement;3028
9441N266399;32;RUE;GABRIEL PERI;2;127.7;111;Appartement;3028
9441AB1665;30;RUE;VEROLLOT;2;22.84;36;Appartement;3028
9442Y2019;18;RUE;HENRI BARBUSSE;2;40.35;40;Appartement;3022
9442L813;31;RUE;DU 42E DE LIGNE;2;31.2;31;Appartement;3022
9442S11065;9;RUE;JEAN MERMOZ;2;38.15;42;Appartement;3022
9442Y1010;10;RUE;HENRI BARBUSSE;2;40.07;37;Appartement;3022
9438J75326;39;RUE;PAUL HOCHART;2;51.05;50;Appartement;3036
9438S533;6;RUE;DE LA FUTAIE;2;35.91;36;Appartement;3036
9460AR127110;4;RUE;DU CLOS SAINT NICOLAS;2;48.02;49;Appartement;3047
9460AM77423;5;RUE;SEBASTOPOL;2;45.51;45;Appartement;3047
9460AH17813;24;RUE;DU 8 MAI 1945;2;49.48;45;Appartement;3047
9443C240275;56;RUE;DE LA CONVENTION;2;36.96;39;Appartement;3030
9443G24735;7;RUE;ANATOLE FRANCE;2;69.12;58;Appartement;3030
9443D12620;48;RUE;DU GENERAL LECLERC;2;35.63;22;Appartement;3030
9443B1125;6;RUE;QUATORZE JUILLET;2;46.1;48;Appartement;3030
9443B9829;18;RUE;QUATORZE JUILLET;2;42.47;41;Appartement;3030
9443C6937;13;RUE;GAMBETTA;2;21.05;22;Appartement;3030
9458Q1568;11;RUE;DE L'EMBARCADERE;2;40.72;40;Appartement;3065
9458N110;46;RUE;DE LA GAITE;2;47.39;47;Appartement;3065
9458Q156304;9;RUE;DE L'EMBARCADERE;2;43.05;43;Appartement;3065
9458AB1841;45;RUE;JEAN D'ESTIENNE D'ORVES;2;37.89;37;Appartement;3065
9458T2521;17;RUE;DE LA STATION;2;42.74;43;Appartement;3065
9444AP42418;5;RUE;JULIE-VICTOIRE DAUBIE;2;42.9;42;Appartement;3050
9444AM91134;4;RUE;CLAUDE BERNARD;2;41.51;40;Appartement;3050
9444AN27311;9001;RUE;PASTEUR;2;42.1;41;Appartement;3050
9444AN5073;18;RUE;DE LA PENTE;2;70.83;73;Appartement;3050
9444AH481533;23;RUE;ANTOINE DE SAINT EXUPERY;2;42.6;43;Appartement;3050
9446AM1939;5;RUE;GEORGES GAUME;2;45.04;46;Appartement;3024
9446E247118;19;RUE;PAUL BERT;2;47.24;47;Appartement;3024
9446BG109119;145;RUE;JEAN JAURES;2;50.41;52;Appartement;3024
9446AY9416;47;RUE;MAURICE LISSAC;2;45.68;45;Appartement;3024
9446Q213;4;RUE;FERNET;2;38.19;43;Appartement;3024
9446AX91;23;RUE;PIERRE SEMARD;2;17.08;37;Appartement;3024
9446AY9412;47;RUE;MAURICE LISSAC;2;44.53;45;Appartement;3024
9446Q264;15;RUE;DES CHAMPS CORBILLY;2;45.57;44;Appartement;3024
9446AB10617;25;RUE;DE LYON;2;51.94;52;Appartement;3024
9446AM9034;53;RUE;VICTOR HUGO;2;29.68;38;Appartement;3024
9446J2248;46;RUE;DE LA BELLE IMAGE;2;37.75;38;Appartement;3024
9446AN188145;21;RUE;VICTOR HUGO;2;26.04;46;Appartement;3024
9446Q11938;74;RUE;CHEVREUL;2;52.23;54;Appartement;3024
9446F3231;17;RUE;DU MARECHAL JUIN;2;47.14;44;Appartement;3024
9446P12115;12;RUE;GABRIEL PERI;2;35.02;33;Appartement;3024
9446AJ31083;8;RUE;DU 18 JUIN 1940;2;54.53;53;Appartement;3024
9447AI292118;34;RUE;DE BRIE;2;41.04;45;Appartement;3054
9452G1073;64;RUE;DES HEROS NOGENTAIS;2;47.59;46;Appartement;3060
9452D63201;6;RUE;ANQUETIL;2;50.08;50;Appartement;3060
9452F3125;7;RUE;DU MARECHAL VAILLANT;2;49.33;50;Appartement;3060
9452K15714;41;RUE;AMIRAL COURBET;2;33.05;32;Appartement;3060
9452I7113;36;RUE;THEODORE HONORE;2;29.83;23;Appartement;3060
9452H1719;21;RUE;DES CLAMARTS;2;35.1;35;Appartement;3060
9452AI2254;13;RUE;HENRY DUNANT;2;42.7;39;Appartement;3060
9452AH2854;8;RUE;NOUVELLE;2;43.37;39;Appartement;3060
9452J7713;81;RUE;THEODORE HONORE;2;24.51;26;Appartement;3060
9452AG1471;9;RUE;DAGOBERT;2;45.05;44;Appartement;3060
9453AL53146;8;RUE;SADI CARNOT;2;44.73;44;Appartement;3056
9453AL2803;17;RUE;SADI CARNOT;2;217.1;70;Appartement;3056
9454AE480121;9;RUE;JEAN MERMOZ;2;45.17;45;Appartement;3037
9454U1812;6;RUE;DU MARECHAL FOCH;2;45.01;46;Appartement;3037
9454AE39267;6;RUE;DU DOCTEUR CALMETTE;2;40.34;40;Appartement;3037
9454V2130;15;RUE;LOUIS BONIN;2;41.98;42;Appartement;3037
9454AE42544;9;RUE;CLAUDE BERNARD;2;49.53;49;Appartement;3037
9454AB112197;40;RUE;DU NOUVELET;2;35;36;Appartement;3037
9454U267101;4;RUE;DES MACONS;2;58.05;58;Appartement;3037
9455AH2483;36;RUE;DE NOISEAU;2;29.35;30;Appartement;3058
9465G79321;8;RUE;EDME VERNIQUET;2;43.8;44;Appartement;3039
9467G11517;17;RUE;ALLARD;2;42.27;41;Appartement;3063
9467A9521;7;RUE;PLISSON;2;42.7;45;Appartement;3063
9467G17213;34;RUE;DE L ALOUETTE;2;41.05;44;Appartement;3063
9467A621;6;RUE;DES VALLEES;2;34.71;40;Appartement;3063
9467F1410;24;RUE;ALLARD;2;32.05;29;Appartement;3063
9468CS10710;13;RUE;DU CHEMIN VERT;2;31.79;30;Appartement;3021
9468CO8517;54;RUE;LOUIS BRAILLE;2;31.28;30;Appartement;3021
9468AP763;22;RUE;SAINT FIACRE;2;80.71;83;Appartement;3020
9468E2911;28;RUE;DU FOUR;2;48.42;50;Appartement;3021
9468BI177;5;RUE;GEORGE SAND;2;18.61;21;Appartement;3020
9470AN7045;13;RUE;DE LA CAVETTE;2;40.73;40;Appartement;3057
9469M6828;149;RUE;DU MARECHAL LECLERC;2;35.76;28;Appartement;3019
9469A14015;30;RUE;ADRIEN DAMALIX;2;30.93;28;Appartement;3019
9469A13316;51;RUE;DU VAL D OSNE;2;42.81;40;Appartement;3019
9469L10917;103;RUE;DU MARECHAL LECLERC;2;35.54;36;Appartement;3019
9469A13324;51;RUE;DU VAL D OSNE;2;45.43;40;Appartement;3019
9469A314;13;RUE;EDMOND NOCARD;2;36.11;35;Appartement;3019
9469N92201;9;RUE;FRAGONARD;2;26.88;26;Appartement;3019
9469A16321;32;RUE;EDMOND NOCARD;2;33.18;35;Appartement;3019
9469N411;262;RUE;DU MARECHAL LECLERC;2;36.21;36;Appartement;3019
9469G3016;71;RUE;DU MARECHAL LECLERC;2;40.04;40;Appartement;3019
9471AI739133;9;RUE;DES PENDANTS;2;70.46;40;Appartement;3049
9471AV3111;16;RUE;DU MOUTIER;2;34.2;34;Appartement;3049
9471AV52612;15;RUE;DE BOISSY;2;24.3;34;Appartement;3049
9473V1645;82;RUE;DE LA RESISTANCE;2;42.4;42;Appartement;3035
9473AB1792;12;RUE;JULES GOURIE;2;73.6;61;Appartement;3035
9473X14833;85;RUE;PAUL VAILLANT COUTURIER;2;45.08;45;Appartement;3035
9473R10028;9;RUE;DES ORVILLIERS;2;46.66;46;Appartement;3035
9476R22064;5;RUE;CONDORCET;2;40.64;40;Appartement;3031
9476Q795;67;RUE;BIZET;2;21.45;21;Appartement;3031
9476B2710;8;RUE;DAUPHIN;2;45.01;42;Appartement;3031
9476B19122;9;RUE;DAUPHIN;2;29.95;30;Appartement;3031
9476E932076;10;RUE;MARGUERITE CHAPON;2;36.54;37;Appartement;3031
9476A28814;61;RUE;HENRI BARBUSSE;2;35.3;36;Appartement;3031
9478AP1781;25;RUE;DE CROSNE;2;40.04;39;Appartement;3042
9478AP31920;58;RUE;DE PARIS;2;29.9;32;Appartement;3042
9479AS343107;4;RUE;DE LA FONTAINE;2;51.49;52;Appartement;3048
9479AB7764;5;RUE;ALBERT SCHWEITZER;2;41.15;41;Appartement;3048
9480A426;56;RUE;DE LA PAIX;2;17.8;17;Appartement;3061
9480R4712;15;RUE;GEORGES HUCHON;2;52.71;51;Appartement;3061
9480R5826;28;RUE;GEORGES HUCHON;2;32.38;41;Appartement;3061
9480J5830;137;RUE;DEFRANCE;2;94.46;43;Appartement;3061
9480D1191;25;RUE;LEROYER;2;53.22;57;Appartement;3061
9480R761;32;RUE;MASSUE;2;34.34;33;Appartement;3061
9480S811;6;RUE;CHARLES MARINIER;2;60.37;45;Appartement;3061
9480R1318;44;RUE;CELINE ROBERT;2;33.37;33;Appartement;3061
9480F669;15;RUE;DE LA JARRY;2;38.38;35;Appartement;3061
9480U263;21;RUE;DU DOCTEUR LEBEL;2;48.23;46;Appartement;3061
9480G39103;62;RUE;DIDEROT;2;48.4;50;Appartement;3061
9480K1310208;8;RUE;DES POMMIERS;2;48.16;47;Appartement;3061
9480O783;28;RUE;ROBERT GIRAUDINEAU;2;29.34;23;Appartement;3061
9480J882;257;RUE;DIDEROT;2;26;39;Appartement;3061
9480H12184;84;RUE;DE LA JARRY;2;37.41;38;Appartement;3061
9480G17811;102;RUE;DIDEROT;2;26.1;26;Appartement;3061
9480S7118;42;RUE;DES LAITIERES;2;26.75;27;Appartement;3061
9480G17815;102;RUE;DIDEROT;2;26;26;Appartement;3061
9480L667;5;RUE;FELIX FAURE;2;55.14;50;Appartement;3061
9480H15710;17;RUE;DE LA RENARDIERE;2;31.65;32;Appartement;3061
9480S319;14;RUE;FAYS;2;49.23;51;Appartement;3061
9480F242196;40;RUE;DE FONTENAY;2;45.44;50;Appartement;3061
9480Q5119;15;RUE;MASSUE;2;49.64;50;Appartement;3061
9480R23111;53;RUE;DE LA PREVOYANCE;2;21.7;24;Appartement;3061
9480Q101111;21;RUE;MASSUE;2;45.71;45;Appartement;3061
9480A1554;6;RUE;DE LA PAIX;2;36.15;37;Appartement;3061
9480D4817;52;RUE;DE STRASBOURG;2;31.9;31;Appartement;3061
9480S9725;6;RUE;GEORGES HUCHON;2;41.72;42;Appartement;3061
9480S12468;25;RUE;DES LAITIERES;2;25.48;28;Appartement;3061
9480X18041;15;RUE;DES VIGNERONS;2;29.58;31;Appartement;3061
9481CL4911;31;RUE;PAUL BERT;2;41.27;40;Appartement;3034
9481M2417;150;RUE;LOUISE AGLAE CRETTE;2;38.35;37;Appartement;3034
9481D13124;68;RUE;CHARLES FOURIER;2;31.68;30;Appartement;3034
9481O38324;8;RUE;NEUVE;2;56.95;62;Appartement;3034
9481U154164;27;RUE;LOUISE AGLAE CRETTE;2;39.2;38;Appartement;3034
9481CX6520;25;RUE;ALEGRE;2;31.4;33;Appartement;3034
9481A810;7;RUE;BAIGNADE;2;26.53;28;Appartement;3034
9481CO5024;85;RUE;CAMILLE GROULT;2;52.45;51;Appartement;3034
9481I2915;170;RUE;GABRIEL PERI;2;30.6;32;Appartement;3034
9481BD53230;9;RUE;CAMILLE RISCH;2;39.82;39;Appartement;3034
9481CG38953;4;RUE;COLETTE;2;51;51;Appartement;3034
9481CP11111;100;RUE;CHOISY;2;42.15;44;Appartement;3034
9481AM1522;50;RUE;JULES LAGAISSE;2;46.8;59;Appartement;3034
9481CI104;19;RUE;CHOISY;2;27.4;25;Appartement;3034
9481CI103;19;RUE;CHOISY;2;41.8;35;Appartement;3034
801XE189349;3;RUE;A BOREL;2;31.38;32;Appartement;2551
785BD46030;3;RUE;JEAN DE LA FONTAINE;2;49.37;49;Appartement;2456
785BA10325;3;RUE;DES PEUPLIERS;2;34.13;33;Appartement;2456
2A4BW22944;3;RUE;COMTE BACCIOCHI;2;30.49;16;Appartement;616
942Q2241041;3;RUE;PRESIDENT KENNEDY;2;45.08;45;Appartement;3023
663A170968;3;RUE;DES CEDRES;2;32.19;32;Appartement;1897
1710AI912;3;RUE;DE LA MOTTE GRENET;2;55.18;50;Appartement;404
741093AL13702;3;RUE;DES ASTERS;2;56.92;43;Appartement;2126
943M193;3;RUE;JEAN PIERRE TIMBAUD;2;42.19;35;Appartement;3041
9518BK2493;3;RUE;DES GRANDES FONTAINES;2;44.5;45;Appartement;3155
9127AC145113;3;RUE;GEORGETTE CLAUS;2;39.94;39;Appartement;2849
3213AD95316;3;RUE;DAUMESNIL;2;54;57;Appartement;774
3319CH11566;3;RUE;DE L'ARBRE D'OR;2;45.23;42;Appartement;837
567AP78414;3;RUE;LOUIS BILLET;2;42;41;Appartement;1596
567AW115522;3;RUE;GEORGES BRASSENS;2;41.93;41;Appartement;1596
3423AP695110;3;RUE;DES ALIZES;2;46.8;46;Appartement;904
8312B99324;3;RUE;DU REAL;2;69.86;60;Appartement;2601
9010AI164150;3;RUE;DE BRASSE;2;34.48;34;Appartement;2814
2556CO142264;3;RUE;SOPHIE TREBUCHET;2;30.83;31;Appartement;480
944AD16317;3;RUE;DE PARIS;2;33.45;35;Appartement;3044
9310J259218;3;RUE;ARTHUR RIMBAUD;2;46.32;46;Appartement;2986
7892AL517;3;RUE;MARTIN;2;63.76;62;Appartement;2436
5490A10488;3;RUE;SAINT MARTIN;2;71.62;57;Appartement;1525
2919CM7830;3;RUE;AMIRAL BAUDIN;2;53.07;52;Appartement;601
7753AV137157;3;RUE;ALBERT CAMUS;2;49.13;49;Appartement;2260
7753AP264;3;RUE;DU MARCHE;2;38.3;46;Appartement;2260
7753AP46910;3;RUE;DU FOUR;2;33.46;39;Appartement;2260
6927BE1362;3;RUE;DE L EGLISE;2;28.07;40;Appartement;1957
91122AZ158120;3;RUE;DU HARAS;2;34.42;49;Appartement;2928
7758AH15840;3;RUE;BERNARD PALISSY;2;50.39;48;Appartement;2348
629BT16816;3;RUE;NOTRE-DAME;2;31.21;32;Appartement;209
4426BX51206;3;RUE;DU RHIN;2;45.66;45;Appartement;1295
635AA31513;3;RUE;DE LA REPUBLIQUE;2;40.42;40;Appartement;156
95127AT7615;3;RUE;DE LA JUSTICE VERTE;2;52.57;53;Appartement;3074
60141AE242;3;RUE;DE LA FAISANDERIE;2;47.72;45;Appartement;1739
3566AN48326;3;RUE;DU CALLOUET;2;38.02;39;Appartement;971
3568AH83201;3;RUE;SAINT PIERRE;2;39.2;40;Appartement;1029
2889AB376;3;RUE;JEAN MOULIN;2;31.22;45;Appartement;591
4589ZN70519;3;RUE;HENRI BERGSON;2;37.7;37;Appartement;1370
50129BH3699;3;RUE;DES MACONS - CHERBOURG;2;32.2;32;Appartement;1457
50129BH36919;3;RUE;DES MACONS - CHERBOURG;2;28.83;29;Appartement;1457
77118BE30751;3;RUE;DU HUIT MAI 1945;2;43.41;44;Appartement;2341
77118BE30755;3;RUE;DU HUIT MAI 1945;2;42.39;41;Appartement;2341
69273AB4041;3;RUE;ANTOINE LOUVIER;2;39.54;39;Appartement;1943
91174AR38055;3;RUE;DES ERABLES;2;40.25;40;Appartement;2818
80212L87215;3;RUE;RAINFROY;2;51.67;53;Appartement;2540
50147AH7052;3;RUE;DU CLOS DU PUITS;2;44.8;40;Appartement;1462
9428AS3942;3;RUE;CLAUDE MONET;2;50.3;50;Appartement;3026
9428AS393;3;RUE;CLAUDE MONET;2;53.6;50;Appartement;3026
91191AK46891;3;RUE;PIERRE CURIE;2;37.18;35;Appartement;2831
4088AE208229;3;RUE;DES MARAICHERS;2;37.16;37;Appartement;1157
4088AE208313;3;RUE;DES MARAICHERS;2;54.73;55;Appartement;1157
95203AI1916;3;RUE;PIERRE BROSSOLETTE;2;34.33;35;Appartement;3135
95210AD31435;3;RUE;DE LA BARRE;2;42.35;39;Appartement;3140
91223AN35710;3;RUE;PAUL HUGO;2;49.95;50;Appartement;2885
76259BE27618;3;RUE;BAILLY;2;59.1;56;Appartement;2236
76259AX2823;3;RUE;DES RENELLES;2;47.5;47;Appartement;2236
78242AC334383;3;RUE;CESAR FRANCK;2;44.83;44;Appartement;2415
78242AC334376;3;RUE;CESAR FRANCK;2;44.53;44;Appartement;2415
95277AN4024;3;RUE;GALANDE;2;37.23;36;Appartement;3103
6994A74126;3;RUE;DE L ARTISANAT;2;50.95;49;Appartement;1988
78291AI31712;3;RUE;DES PLANTES;2;67.61;70;Appartement;2490
78297BI9935;3;RUE;LE CORBUSIER;2;50.59;50;Appartement;2414
78297BK3312;3;RUE;PHILIBERT DELORME;2;49.44;48;Appartement;2414
5683AV5125;3;RUE;TROTTIER;2;45.8;48;Appartement;1587
14338AH2927;3;RUE;BAUMIER;2;38.74;39;Appartement;372
4474AD7543;3;RUE;DES PATURES;2;31.88;35;Appartement;1283
4474AD7541;3;RUE;DES PATURES;2;35.86;36;Appartement;1283
95313AM3167;3;RUE;DE NOGENT;2;32;48;Appartement;3073
8875AK5331;3;RUE;DE LA GASSE;2;53.14;53;Appartement;2787
59368AD58248;3;RUE;FONTAINE;2;33.99;33;Appartement;1626
17300CE50719;3;RUE;DUNANT;2;35.64;37;Appartement;390
33529FR9165;3;RUE;DU MAL JOFFRE;2;47.56;56;Appartement;812
33529FR61321;3;RUE;VICTOR HUGO;2;44.81;45;Appartement;812
33529FZ55418;3;RUE;DES HELIANTHEMES;2;42.08;43;Appartement;812
76351CB2116;3;RUE;JOSEPH CLERC;2;41.05;42;Appartement;2229
9458AB10011;3;RUE;DE L ORAGE;2;40.88;42;Appartement;3065
9458AB1008;3;RUE;DE L ORAGE;2;41.11;41;Appartement;3065
9458AF2940;3;RUE;DES FRATELLINI;2;20.9;20;Appartement;3065
44135AH1873;3;RUE;PASTEUR;2;30.09;32;Appartement;1343
834D10303;3;RUE;GUILLAUME OLIVIER;2;40.4;44;Appartement;2610
38253AL507574;3;RUE;DES COTES BRUNES;2;29.89;32;Appartement;1098
38253534AB106286;3;RUE;DES SOLEILS;2;29.27;29;Appartement;1098
59350SW31613;3;RUE;PAUL LAFARGUE;2;50.79;50;Appartement;1627
59350SV2997;3;RUE;RACINE;2;23.63;25;Appartement;1627
54323AO55;3;RUE;ALBERT LEBRUN;2;42.95;43;Appartement;1536
56121DM3633;3;RUE;DOC GROSSE;2;49.08;50;Appartement;1582
4484AL689;3;RUE;DU BOIS FERRY;2;38;38;Appartement;1309
4484DN33956;3;RUE;RONSARD;2;43.31;42;Appartement;1309
78350AZ603;3;RUE;DU PROFESSEUR TUFFIER;2;36.55;36;Appartement;2426
65295AD2385;3;RUE;D ETS MARCATS;2;24.44;27;Appartement;1878
69381AR9619;3;RUE;ROMARIN;2;65.09;64;Appartement;1913
69382AS8220;3;RUE;LAURENCIN;2;39.57;40;Appartement;1906
78358AI41411;3;RUE;MASSON;2;64.78;70;Appartement;2424
78361AL5285;3;RUE;DE LA TOUR GRISE;2;38.76;34;Appartement;2473
59378BP693260;3;RUE;CHRISTOPHE COLOMB;2;44.64;44;Appartement;1667
59378BI2127;3;RUE;DE L EGALITE;2;47.73;51;Appartement;1667
76410AE38530;3;RUE;JOSEPH DELATTRE;2;42.16;45;Appartement;2212
13201806A842;3;RUE;SENAC;2;29.45;36;Appartement;315
13201801H6272;3;RUE;COLBERT;2;38.69;40;Appartement;315
13205819E1044;3;RUE;SAINT ETIENNE;2;49.13;42;Appartement;323
95394C46412;3;RUE;JEAN BRESTEL;2;12;59;Appartement;3081
78396AB312106;3;RUE;ARISTIDE BRIAND;2;47.07;45;Appartement;2435
54382AB4876;3;RUE;DE LA VIGNE;2;55.7;61;Appartement;1545
76451AO59108;3;RUE;LEFORT GONSSOLIN;2;59.4;58;Appartement;2211
9348AV12310;3;RUE;DU CENTENAIRE;2;30.06;20;Appartement;3016
9348CE283108;3;RUE;DU BEL AIR;2;46.36;45;Appartement;3016
54395CL1634;3;RUE;DU HAUT DE CHEVRE;2;45.43;46;Appartement;1512
54395BP214;3;RUE;EDMOND ABOUT;2;39.92;40;Appartement;1512
77327AT2530;3;RUE;BERTIE ALBRECHT;2;46.6;45;Appartement;2402
44109CN1914;3;RUE;ANNE MANDEVILLE;2;38.08;38;Appartement;1281
44109HM4952;3;RUE;MAURICE SIBILLE;2;38.05;41;Appartement;1277
44109HP13118;3;RUE;COPERNIC;2;74.33;72;Appartement;1277
11262AI38812;3;RUE;CHANZY;2;49.91;29;Appartement;302
77333AY8020;3;RUE;MIGER;2;31.63;31;Appartement;2292
77333AY322202;3;RUE;DU GENERAL LECLERC;2;43.01;48;Appartement;2292
9350AE12514;3;RUE;PASTEUR;2;40.03;39;Appartement;3009
688KR27416;3;RUE;MASCOINAT;2;31.2;40;Appartement;143
688KO19019;3;RUE;FODERE;2;22.24;32;Appartement;143
688KO19021;3;RUE;FODERE;2;26.75;32;Appartement;143
9452AE5239;3;RUE;PAUL BERT;2;47.61;47;Appartement;3060
85163BM7572;3;RUE;DU ROBINET;2;33.07;33;Appartement;2730
9351AK417168;3;RUE;DU MARECHAL JUIN;2;46.25;45;Appartement;3012
9351BW3048;3;RUE;PAUL BELMONDO;2;53.28;52;Appartement;3012
3520673AN357210;3;RUE;HANNAH ARENDT;2;43.58;44;Appartement;966
45234BC222133;3;RUE;DES CLOCHES ST PAUL;2;46.08;47;Appartement;1356
9454U294136;3;RUE;DES MACONS;2;33.85;34;Appartement;3037
33312BD49917;3;RUE;SIMONE VEIL;2;43.69;44;Appartement;781
64445CR38843;3;RUE;EMILE GARET;2;44.58;45;Appartement;1825
64445CL229338;3;RUE;DE BOYRIE;2;41.75;42;Appartement;1825
78486AM22129;3;RUE;DE LA FORET VERTE;2;41;41;Appartement;2521
33324AX193105;3;RUE;DE LA GARE;2;45.99;45;Appartement;865
78490AV137309;3;RUE;D ANJOU;2;59.49;63;Appartement;2422
22215AC4916;3;RUE;DE LA COTE DES CLAIES;2;40.46;41;Appartement;436
56186BC25315;3;RUE;DES RAMANDEUSES;2;33;39;Appartement;1601
29232KE200118;3;RUE;DES SEPT ILES;2;40.29;42;Appartement;595
51454EV589100;3;RUE;MAGELLAN;2;42.18;42;Appartement;1488
35238AC5237;3;RUE;DE L HORLOGE;2;41.55;33;Appartement;965
4166G522;3;RUE;TANNERIE;2;38.97;60;Appartement;78
69286BX36520;3;RUE;ANDRE JANIER;2;40.58;40;Appartement;1914
91521AH84271;3;RUE;DES DOCKS;2;42.34;42;Appartement;2839
14536AW1311;3;RUE;DU PORT;2;33.57;37;Appartement;381
37203AS67423;3;RUE;DU MOULIN;2;24.7;42;Appartement;1045
9364O360130;3;RUE;D'AURION;2;29.02;29;Appartement;3017
85194166F198935;3;RUE;ROCHE PIE;2;45.77;45;Appartement;2724
77438BE181;3;RUE;DE TORCY;2;34.4;34;Appartement;2343
42218HM1955;3;RUE;DE TERRENOIRE;2;47.9;48;Appartement;1205
42218KT10714;3;RUE;BONNASSIEUX;2;23.72;25;Appartement;1205
77407E21154;3;RUE;DE LA FILEUSE;2;47.29;47;Appartement;2264
77407E21170;3;RUE;DE LA FILEUSE;2;47.96;47;Appartement;2264
77407E21117;3;RUE;DE LA FILEUSE;2;36.25;37;Appartement;2264
77407E21172;3;RUE;DE LA FILEUSE;2;36.55;37;Appartement;2264
91553AA3037;3;RUE;DE TIGERY;2;41.57;45;Appartement;2836
91553AA30336;3;RUE;DE TIGERY;2;45.2;45;Appartement;2836
35288BM3145;3;RUE;DAUPHINE;2;27.21;27;Appartement;1010
35288BV82354;3;RUE;DE LA CRX DES MARAIS;2;52.32;47;Appartement;1010
9468DI4331;3;RUE;VASSAL;2;38.94;40;Appartement;3021
69290DZ23233;3;RUE;HENRI VERNEUIL;2;40.31;40;Appartement;1938
42275AI6310;3;RUE;DES TROIS GLORIEUSES;2;25.1;25;Appartement;1217
44172AC166;3;RUE;GERARD CORABOEUF;2;42.45;42;Appartement;1297
91589AY6056;3;RUE;CHATEAUBRIAND;2;45.71;46;Appartement;2848
77450AC5310;3;RUE;DE LA REPUBLIQUE;2;47.83;45;Appartement;2254
11379AZ1441;3;RUE;DE SERIGNAN;2;33.08;44;Appartement;298
2722AI17421;3;RUE;PORTE CROUY;2;31.84;32;Appartement;62
31506BI54;3;RUE;PABLO NERUDA;2;44.34;44;Appartement;765
44190CI6773;3;RUE;DE POLYMNIE;2;43.31;42;Appartement;1278
44190CM23795;3;RUE;JEAN CABUT DIT CABU;2;41.98;42;Appartement;1278
1354AX7515;3;RUE;GEORGES CHARPAK;2;47.6;49;Appartement;6
9372J23711;3;RUE;DES PAROUZETS;2;48.01;48;Appartement;2995
37261EI19011;3;RUE;DE LA MONNAIE;2;61.54;59;Appartement;1035
22362AD11726;3;RUE;MARCELLIN BERTHELOT;2;59.23;53;Appartement;461
10387BZ1717;3;RUE;DU PONT ROYAL;2;41.26;38;Appartement;281
10387CM1484;3;RUE;DE LA PROVIDENCE;2;119.77;74;Appartement;281
6155BV1243;3;RUE;DE LA GENDARMERIE;2;41.98;45;Appartement;203
41269AR823;3;RUE;DU CHANGE;2;38.2;40;Appartement;1196
27681XI495;3;RUE;RIQUIER;2;36.5;38;Appartement;554
91661AI8145;3;RUE;ALBERT SCHWEITZER;2;29.15;29;Appartement;2933
9476E933028;3;RUE;FRANCOIS BILLOUX;2;44.17;44;Appartement;3031
9476E10161;3;RUE;MARGUERITE CHAPON;2;45.76;39;Appartement;3031
33550BM32719;3;RUE;DU 19 MARS 1962;2;48.17;47;Appartement;802
599MZ389301;3;RUE;DE LA CHEVALERIE;2;47;46;Appartement;1637
9477AS346106;3;RUE;DU COLONEL FABIEN;2;35.62;36;Appartement;3055
9478AC11820;3;RUE;ROLAND GARROS;2;31.05;30;Appartement;3042
9478AP8511;3;RUE;DE L EGLISE;2;28.16;27;Appartement;3042
77513AC22315;3;RUE;PIERRE SIMON GIRARD;2;41.1;41;Appartement;2367
54580AE4006;3;RUE;SALVADOR ALLENDE;2;45.09;45;Appartement;1553
69266BL11510;3;RUE;ALEXANDRE BOUTIN;2;49.51;51;Appartement;1933
69266BO1363;3;RUE;DOC OLLIER;2;40.55;41;Appartement;1933
91689D69648;3;RUE;DJANGO REINHARDT;2;42.67;43;Appartement;2855
3321BL7855;3;RUE;JACQUES VINCENT;2;40.06;40;Appartement;74
343OK74303;2;RUE;DE LA ROUBINE;2;36.43;42;Appartement;947
343NZ5105;2;RUE;SARRET DE COUSSERGUES;2;27.97;29;Appartement;947
343KV20761;2;RUE;ISCHIA;2;39.65;40;Appartement;947
8021HY5801;2;RUE;D ELBEUF;2;39.24;44;Appartement;2535
8021AE1117;2;RUE;ANDRE;2;65.6;70;Appartement;2535
497DL1229;2;RUE;DU SGT BOBILLOT;2;27.29;40;Appartement;1418
741093AR363320;2;RUE;DU PARC;2;39.52;39;Appartement;2126
64CM60229;2;RUE;FONTAINE DU PIN;2;43.7;43;Appartement;205
6241AD3584;2;RUE;DU MOULINET;2;32.94;38;Appartement;1776
137AB1913;2;RUE;MARIUS PASCAU;2;31.31;31;Appartement;333
847DX253408;2;RUE;MAURICE UTRILLO;2;42.95;42;Appartement;2658
847DS48532;2;RUE;GEORGES REBOUL;2;40.1;40;Appartement;2658
